lon,lat,type,loctype,address,north,south,east,west,locality,postal_town,administrative_area_level_2,administrative_area_level_1,country,administrative_area_level_4,postal_code,route,neighborhood,political,establishment,street_number,administrative_area_level_3,locality.1,premise,campground,colloquial_area,bus_station,subpremise,postal_code_suffix,route.1,bar,political.1,premise.1,art_gallery,airport,archipelago
-1.734636,51.041767,locality,approximate,"alderbury, salisbury sp5, uk",51.0513871,51.03689139999999,-1.7228687,-1.7490305,Alderbury,Salisbury,Wiltshire,England,United Kingdom,NA,SP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.168075,51.420845,neighborhood,approximate,"tooting, london sw17 9xl, uk",51.4278025,51.4138864,-0.1520676,-0.1840824,NA,London,Greater London,England,United Kingdom,NA,SW17 9XL,NA,Tooting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.289575,51.166431,locality,approximate,"newdigate, dorking rh5, uk",51.1772198,51.1621053,-0.2760416,-0.2976738,Newdigate,Dorking,Surrey,England,United Kingdom,NA,RH5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.190898,51.27241000000001,locality,approximate,"sevenoaks, uk",51.3024898,51.2453604,0.2215394,0.1493634,Sevenoaks,Sevenoaks,Kent,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.370777,53.081385,locality,approximate,"somercotes, alfreton de55, uk",53.0930365,53.07023460000001,-1.3403378,-1.3882825,Somercotes,Alfreton,Derbyshire,England,United Kingdom,NA,DE55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.09143989999999999,53.174675,locality,approximate,"spilsby pe23, uk",53.1892328,53.1570864,0.1179508,0.07455139999999999,Spilsby,Spilsby,Lincolnshire,England,United Kingdom,NA,PE23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.147677,50.9910576,administrative_area_level_4,approximate,"exton so32, uk",51.0177876,50.9800398,-1.0777419,-1.200013,NA,NA,Hampshire,England,United Kingdom,Exton,SO32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.237016,53.1078959,locality,approximate,"wainfleet all saints, skegness pe24, uk",53.120672,53.10283510000001,0.2496499,0.1375698,Wainfleet All Saints,Skegness,Lincolnshire,England,United Kingdom,NA,PE24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0034158,51.2317848,locality,approximate,"upton grey, basingstoke rg25, uk",51.2372825,51.2221828,-0.9918718999999999,-1.0136603,Upton Grey,Basingstoke,Hampshire,England,United Kingdom,NA,RG25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.546806,51.2177824,locality,approximate,"weyhill, andover sp11, uk",51.2206923,51.2145483,-1.5393678,-1.5528595,Weyhill,Andover,Hampshire,England,United Kingdom,NA,SP11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.8419533,53.13123400000001,campground,geometric_center,"bank house farm, mill lane, nr hartington, hulme end sk17 0ex, uk",53.13258298029151,53.12988501970851,-1.840604319708498,-1.843302280291502,Nr Hartington,Hulme End,Staffordshire,England,United Kingdom,NA,SK17 0EX,Mill Lane,NA,NA,NA,NA,NA,NA,NA,Bank House Farm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.8095939,52.02187499999999,locality,approximate,"grange farm, milton keynes mk8, uk",52.0266271,52.019464,-0.8037829,-0.8150911,Grange Farm,Milton Keynes,Milton Keynes,England,United Kingdom,NA,MK8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.524556,53.1067009,locality,approximate,"navenby, lincoln ln5, uk",53.1217748,53.0885658,-0.4858413,-0.6048359999999999,Navenby,Lincoln,Lincolnshire,England,United Kingdom,NA,LN5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.323768,53.11797,neighborhood,approximate,"croft marsh, skegness pe24 4sr, uk",53.1246662,53.11127279999999,0.3397754000000001,0.3077606,NA,Skegness,Lincolnshire,England,United Kingdom,NA,PE24 4SR,NA,Croft Marsh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.054012,52.45610199999999,locality,approximate,"chatteris, uk",52.4908677,52.38573350000001,0.1663795,0.0119422,Chatteris,NA,Cambridgeshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.273012,53.1147269,establishment,geometric_center,"havenhouse, skegness pe24 4ar, uk",53.1160758802915,53.1133779197085,0.274360980291502,0.2716630197084979,NA,Skegness,Lincolnshire,England,United Kingdom,NA,PE24 4AR,NA,NA,NA,Havenhouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.8826809,54.304799,locality,approximate,"lastingham, york yo62 6tn, uk",54.3113089,54.2982881,-0.8666735000000001,-0.8986883,Lastingham,York,North Yorkshire,England,United Kingdom,NA,YO62 6TN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.1333333,54.3333333,establishment,approximate,"bilsdale, middlesbrough yo62 5nf, uk",54.33983869999999,54.3268269,-1.1173259,-1.1493407,NA,Middlesbrough,North Yorkshire,England,United Kingdom,NA,YO62 5NF,NA,NA,NA,Bilsdale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.018153,54.266825,locality,approximate,"pockley, york yo62 7tq, uk",54.2733409,54.2603081,-1.0021456,-1.0341604,Pockley,York,North Yorkshire,England,United Kingdom,NA,YO62 7TQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.9312499999999999,54.2695646,locality,approximate,"kirkbymoorside, york yo62, uk",54.2761524,54.2625661,-0.9223821999999999,-0.942147,Kirkbymoorside,York,North Yorkshire,England,United Kingdom,NA,YO62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.883645,54.353654,locality,approximate,"rosedale abbey, pickering yo18 8rt, uk",54.3601561,54.34715079999999,-0.8676376,-0.8996524,Rosedale Abbey,Pickering,North Yorkshire,England,United Kingdom,NA,YO18 8RT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.1923717,51.8436038,administrative_area_level_4,approximate,"charlton-on-otmoor, uk",51.8570468,51.8336153,-1.1731682,-1.2057345,NA,NA,Oxfordshire,England,United Kingdom,Charlton-on-Otmoor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.6984389999999999,52.387524,locality,approximate,"barton seagrave, kettering nn15, uk",52.3983754,52.37064489999999,-0.6746833999999999,-0.7031644,Barton Seagrave,Kettering,Northamptonshire,England,United Kingdom,NA,NN15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.6782079999999999,52.365906,locality,approximate,"burton latimer, uk",52.3790695,52.3478521,-0.6289728,-0.7045954999999999,Burton Latimer,NA,Northamptonshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.867605,52.215311,locality,approximate,"alcester b49, uk",52.2272208,52.20644189999999,-1.8511462,-1.8872745,Alcester,Alcester,Warwickshire,England,United Kingdom,NA,B49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.198083,51.0046,locality,approximate,"shaftesbury sp7, uk",51.0188413,50.9961813,-2.1655532,-2.2175667,Shaftesbury,Shaftesbury,Dorset,England,United Kingdom,NA,SP7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.198083,51.0046,locality,approximate,"shaftesbury sp7, uk",51.0188413,50.9961813,-2.1655532,-2.2175667,Shaftesbury,Shaftesbury,Dorset,England,United Kingdom,NA,SP7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.742919,51.124679,locality,approximate,"street, uk",51.1426324,51.1041876,-2.7111224,-2.7593694,Street,NA,Somerset,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.7092697,51.420873,locality,approximate,"flax bourton, bristol bs48, uk",51.4241047,51.4174486,-2.6978343,-2.7178788,Flax Bourton,Bristol,North Somerset,England,United Kingdom,NA,BS48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.532975,51.29896900000001,locality,approximate,"farrington gurney, bristol bs39 6tz, uk",51.3059451,51.2919919,-2.516967600000001,-2.5489824,Farrington Gurney,Bristol,Bath and North East Somerset,England,United Kingdom,NA,BS39 6TZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.8911127,51.16898639999999,locality,approximate,"winterbourne stoke, salisbury sp3 4sx, uk",51.1759822,51.1619895,-1.8751053,-1.9071201,Winterbourne Stoke,Salisbury,Wiltshire,England,United Kingdom,NA,SP3 4SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.1445399,50.679825,locality,approximate,"brading, uk",50.7094388,50.6635828,-1.1102414,-1.1816333,Brading,NA,Isle of Wight,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.8842327,52.4460828,political,approximate,"moseley, birmingham b13, uk",52.44832599999999,52.4430292,-1.871071,-1.8882921,NA,Birmingham,West Midlands,England,United Kingdom,NA,B13,NA,NA,Moseley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.025813,51.40817,locality,approximate,"beckenham, uk",51.4245427,51.3768851,6.275000000000001e-4,-0.05777249999999999,Beckenham,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.2363114,51.2914048,locality,approximate,"tadworth kt20, uk",51.3020437,51.2841087,-0.2218754,-0.2474074,Tadworth,Tadworth,Surrey,England,United Kingdom,NA,KT20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5340867,52.3383842,establishment,geometric_center,"stoneleigh, kenilworth cv8 2lf, uk",52.3397331802915,52.3370352197085,-1.532737719708498,-1.535435680291502,Stoneleigh,Kenilworth,Warwickshire,England,United Kingdom,NA,CV8 2LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.263449,53.839723,locality,approximate,"skirlaugh, hull hu11 5ex, uk",53.8463062,53.8331388,-0.2474416,-0.2794564,Skirlaugh,Hull,East Riding of Yorkshire,England,United Kingdom,NA,HU11 5EX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.241705,51.325073,locality,approximate,"kingsclere, uk",51.3486602,51.2861705,-1.1948884,-1.2919711,Kingsclere,NA,Hampshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2135899,51.28833419999999,administrative_area_level_4,approximate,"hannington, uk",51.3149746,51.264798,-1.1773953,-1.2666358,NA,NA,Hampshire,England,United Kingdom,Hannington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.9206884,50.5718857,establishment,geometric_center,"dartmoor national park, united kingdom",50.5732346802915,50.5705367197085,-3.919339419708498,-3.922037380291502,NA,NA,Devon,England,United Kingdom,NA,NA,NA,NA,NA,Dartmoor National Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.150927,51.373772,political,approximate,"hackbridge, wallington sm6 7bw, uk",51.3807367,51.3668062,-0.1349196,-0.1669344,NA,Wallington,Greater London,England,United Kingdom,NA,SM6 7BW,NA,NA,Hackbridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.917426,51.845396,locality,approximate,"waddesdon, aylesbury, uk",51.8684034,51.8057041,-0.8674240999999999,-0.9513822999999999,Waddesdon,Aylesbury,Buckinghamshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.7355258,52.2012921,locality,approximate,"yardley hastings, northampton nn7, uk",52.20992409999999,52.19639309999999,-0.7300808,-0.7434495999999999,Yardley Hastings,Northampton,Northamptonshire,England,United Kingdom,NA,NN7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.2645968,54.5312665,establishment,approximate,"buttermere, cockermouth ca13, uk",54.5369138,54.52257030000001,-3.2513549,-3.2796235,NA,Cockermouth,Cumbria,England,United Kingdom,NA,CA13,NA,NA,NA,Buttermere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4810391,51.3691457,administrative_area_level_4,approximate,"inkpen, uk",51.40093779999999,51.34942909999999,-1.4477155,-1.5223476,NA,NA,West Berkshire,England,United Kingdom,Inkpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.551216,51.989669,locality,approximate,"clydey, llanfyrnach sa35 0ar, uk",51.9965396,51.98279729999999,-4.535208600000001,-4.5672234,Clydey,Llanfyrnach,Pembrokeshire,Wales,United Kingdom,NA,SA35 0AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.964758,50.550977,locality,approximate,"crugmeer, padstow pl28 8hn, uk",50.5580662,50.5438868,-4.9487505999999986,-4.980765400000001,Crugmeer,Padstow,Cornwall,England,United Kingdom,NA,PL28 8HN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.740222999999999,50.5950599,locality,approximate,"st teath, bodmin pl30 3jy, uk",50.60214240000001,50.5879763,-4.7242156,-4.7562304,Saint Teath,Bodmin,Cornwall,England,United Kingdom,NA,PL30 3JY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.939017,50.54206199999999,locality,approximate,"padstow, uk",50.54625180000001,50.5307961,-4.931398199999999,-4.9613137,Padstow,NA,Cornwall,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.3484663,51.3602516,administrative_area_level_3,approximate,"thanet district, uk",51.3987986,51.3079656,1.4517685,1.2107533,NA,NA,Kent,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,Thanet District,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.097756,52.905634,locality,approximate,"sutterton, uk",52.9261598,52.8645235,-0.0486882,-0.1196413,Sutterton,NA,Lincolnshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.557153,51.477797,political,approximate,"eastville, bristol bs16 1bh, uk",51.4847459,51.4708471,-2.5411456,-2.5731604,NA,Bristol,City of Bristol,England,United Kingdom,NA,BS16 1BH,NA,NA,Eastville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.848581,53.79166499999999,locality,approximate,"thornton, bradford, uk",53.8054145,53.7834011,-1.8120659,-1.8814038,Thornton,Bradford,West Yorkshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.3529035,53.1277611,premise,rooftop,"martin moor, metheringham, lincoln ln4 3bq, uk",53.1291100802915,53.1264121197085,-0.3515545197084979,-0.354252480291502,Metheringham,Lincoln,Lincolnshire,England,United Kingdom,NA,LN4 3BQ,NA,NA,NA,NA,NA,NA,NA,Martin Moor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.218147,53.151585,locality,approximate,"woodhall spa ln10, uk",53.1739523,53.1412819,-0.177562,-0.2464117,Woodhall Spa,Woodhall Spa,Lincolnshire,England,United Kingdom,NA,LN10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1005772,51.52062859999999,establishment,rooftop,"22 charterhouse square, clerkenwell, london ec1m 6dx, uk",51.5219775802915,51.5192796197085,-0.09922821970849796,-0.101926180291502,NA,London,Greater London,England,United Kingdom,NA,EC1M 6DX,Charterhouse Square,Clerkenwell,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.08862199999999999,52.551716,locality,approximate,"march, uk",52.5901621,52.51507840000001,0.164522,-0.0239698,March,NA,Cambridgeshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.619861,53.152581,locality,approximate,"aubourn, lincoln ln5 9du, uk",53.1592718,53.1458892,-0.6038536,-0.6358684,Aubourn,Lincoln,Lincolnshire,England,United Kingdom,NA,LN5 9DU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.6409110000000001,53.12674999999999,locality,approximate,"bassingham, lincoln ln5, uk",53.1451702,53.0959184,-0.5879845,-0.6524637000000001,Bassingham,Lincoln,Lincolnshire,England,United Kingdom,NA,LN5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.161466,52.87059199999999,locality,approximate,"gosberton, spalding pe11, uk",52.8783616,52.851844,-0.1256501,-0.2041668,Gosberton,Spalding,Lincolnshire,England,United Kingdom,NA,PE11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.956405,51.367553,locality,approximate,"kewstoke, uk",51.3992879,51.3631008,-2.9181323,-2.9905311,Kewstoke,NA,North Somerset,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.510704,52.155786,locality,approximate,"kineton, warwick cv35, uk",52.1719216,52.1293312,-1.4752371,-1.5397802,Kineton,Warwick,Warwickshire,England,United Kingdom,NA,CV35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2280599,52.2300385,locality,approximate,"upper catesby, daventry nn11 6le, uk",52.2368722,52.22320380000001,-1.2120525,-1.2440673,Upper Catesby,Daventry,Northamptonshire,England,United Kingdom,NA,NN11 6LE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.790006,51.9603207,administrative_area_level_4,approximate,"condicote, uk",51.9731572,51.947928,-1.7601464,-1.8083804,NA,NA,Gloucestershire,England,United Kingdom,Condicote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5811824,51.9902232,locality,approximate,"long compton, shipston-on-stour cv36, uk",51.9990779,51.9790344,-1.5744212,-1.5870477,Long Compton,Shipston-on-Stour,Warwickshire,England,United Kingdom,NA,CV36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2334381,50.6704336,locality,approximate,"arreton, newport po30, uk",50.6796028,50.667119,-1.2239387,-1.2479372,Arreton,Newport,Isle of Wight,England,United Kingdom,NA,PO30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1254019,51.3562794,locality,approximate,"chelsfield, uk",51.3699352,51.3430997,0.1503871,0.1122784,Chelsfield,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.218655,51.38096299999999,locality,approximate,"farningham, dartford da4, uk",51.3867743,51.3734474,0.2294968,0.2113145,Farningham,Dartford,Kent,England,United Kingdom,NA,DA4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1108119,51.1854609,locality,approximate,"hever, edenbridge tn8, uk",51.1901757,51.1824629,0.119199,0.1071356,Hever,Edenbridge,Kent,England,United Kingdom,NA,TN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0553793,51.3286548,locality,approximate,"downe, uk",51.3414735,51.3187146,0.07024709999999999,0.0376562,Downe,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.014861,51.375798,locality,approximate,"west wickham, uk",51.3917322,51.3523929,0.0186871,-0.0268242,West Wickham,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.94939,51.865887,locality,approximate,"shipton oliffe, cheltenham gl54 4jb, uk",51.87277659999999,51.8589964,-1.9333826,-1.9653974,Shipton Oliffe,Cheltenham,Gloucestershire,England,United Kingdom,NA,GL54 4JB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0312539,51.358673,locality,approximate,"addington, croydon cr0 5as, uk",51.36564,51.35170489999999,-0.0152465,-0.0472613,Addington,Croydon,Greater London,England,United Kingdom,NA,CR0 5AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.4846879,50.8372079,locality,approximate,"minterne magna, dorchester dt2 7as, uk",50.8442539,50.8301608,-2.4686805,-2.5006953,Minterne Magna,Dorchester,Dorset,England,United Kingdom,NA,DT2 7AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.459586,50.872541,locality,approximate,"glanvilles wootton, sherborne dt9 5qb, uk",50.8795817,50.8654992,-2.4435786,-2.4755934,Glanvilles Wootton,Sherborne,Dorset,England,United Kingdom,NA,DT9 5QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.652829,50.385566,locality,approximate,"st winnow, lostwithiel pl22 0lf, uk",50.39268,50.3784509,-4.6368216,-4.6688364,Saint Winnow,Lostwithiel,Cornwall,England,United Kingdom,NA,PL22 0LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.645571,52.670247,locality,approximate,"wroxeter, shrewsbury sy5 6ph, uk",52.6770127,52.6634803,-2.6295636,-2.6615784,Wroxeter,Shrewsbury,Shropshire,England,United Kingdom,NA,SY5 6PH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.146407,52.660348,locality,approximate,"welshpool sy21, uk",52.7142777,52.61103019999999,-3.0934021,-3.2147661,Welshpool,Welshpool,Powys,Wales,United Kingdom,NA,SY21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.203718,52.600386,locality,approximate,"berriew, welshpool sy21 8bt, uk",52.60716250000001,52.5936084,-3.1877106,-3.2197254,Berriew,Welshpool,Powys,Wales,United Kingdom,NA,SY21 8BT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.149331,52.56279,locality,approximate,"montgomery sy15, uk",52.5681569,52.5542076,-3.1391148,-3.1533452,Montgomery,Montgomery,Powys,Wales,United Kingdom,NA,SY15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4572095,52.2331696,establishment,geometric_center,"newmarket road, newmarket cb8 9ej, united kingdom",52.23451858029151,52.23182061970851,0.458558480291502,0.4558605197084979,NA,Newmarket,NA,NA,United Kingdom,NA,CB8 9EJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.2305558,52.5767314,establishment,geometric_center,"unnamed road, welshpool sy21 8qf, uk",52.5780803802915,52.5753824197085,-3.229206819708498,-3.231904780291502,NA,Welshpool,Powys,Wales,United Kingdom,NA,SY21 8QF,Unnamed Road,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.491629,51.654745,locality,approximate,"pentre, uk",51.6585169,51.6440618,-3.4727194,-3.4987463,Pentre,Pentre,Rhondda Cynon Taff,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.309197999999999,52.04167500000001,locality,approximate,"llandysul sa44, uk",52.05096589999999,52.0380175,-4.299307499999999,-4.3244779,Llandysul,Llandysul,Ceredigion,Wales,United Kingdom,NA,SA44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0607804,51.6250811,neighborhood,approximate,"edmonton green, london n9 9dx, uk",51.6320075,51.6181536,-0.044773,-0.0767878,NA,London,Greater London,England,United Kingdom,NA,N9 9DX,NA,Edmonton Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
